customer_id,first_name,last_name,email,customer_segment,loyalty_tier,loyalty_points,signup_date,preferred_location_id,first_order_date,last_order_date,total_orders,total_spend,avg_order_value,recency_days,avg_inter_visit_days,max_inter_visit_days,inter_visit_count,h1_orders,h1_spend,h1_aov,h2_orders,h2_spend,h2_aov,h1_unique_categories,h2_unique_categories,total_unique_categories,flag_increasing_recency,score_recency,frequency_change,flag_declining_frequency,score_declining_frequency,monetary_spend_change,monetary_aov_change,flag_declining_monetary,score_declining_monetary,category_diversity_change,flag_reduced_category_diversity,score_reduced_category_diversity,cadence_ratio,flag_lower_visit_frequency,score_lower_visit_frequency,risk_factors_count,churn_risk_score,churn_risk_tier,primary_risk_driver,recommended_retention_action
CUST-00058,Gregory,Anderson,courtneyberger@example.net,CHURNED,SILVER,159,2025-06-01,LOC-017,,,0,0.0,0.0,365,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,True,1.0,0,True,1.0,0.0,0.0,True,1.0,0,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-00059,Amanda,Gibson,alyssa42@example.com,REGULAR,GOLD,597,2024-05-26,LOC-018,2025-07-11,2025-07-11,1,380.43,380.43,173,0.0,0.0,0,0,0.0,0.0,1,380.43,380.43,0,6,6,True,0.9611111111111111,1,False,0.0,380.43,380.43,False,0.0,6,False,0.0,0.0,True,0.9611111111111111,2,0.3844,Medium Churn Risk,Increasing Recency,Priority VIP Table Reservation & Complimentary Premium Appetizer
CUST-00060,Debra,Wilson,brenda51@example.net,OCCASIONAL,SILVER,2167,2025-06-26,LOC-006,2025-05-16,2025-05-16,1,578.92,578.92,229,0.0,0.0,0,1,578.92,578.92,0,0.0,0.0,7,0,7,True,1.0,-1,True,1.0,-578.92,-578.92,True,1.0,-7,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Win-Back Incentive: 20% Off Next Dine-in / Delivery Within 14 Days
CUST-00061,Nicole,Pena,shahkevin@example.com,OCCASIONAL,BRONZE,1112,2025-08-31,LOC-016,2025-04-07,2025-08-19,3,539.26,179.75333333333333,134,67.0,133.0,2,1,260.63,260.63,2,278.63,139.315,6,8,9,True,0.7444444444444445,1,False,0.0,18.0,-121.315,False,0.0,2,False,0.0,2.0,True,0.7233333333333334,2,0.2946,Medium Churn Risk,Increasing Recency,Targeted Engagement Email & App Push Notification with Bonus Points
CUST-00062,James,Martinez,rgilbert@example.org,OCCASIONAL,BRONZE,1270,2024-07-17,LOC-003,2025-04-08,2025-07-08,2,303.33000000000004,151.66500000000002,176,91.0,91.0,1,1,176.68,176.68,1,126.65,126.65,5,4,9,True,0.9777777777777777,0,False,0.0,-50.03,-50.03,True,0.2831673081276885,-1,True,0.2,1.934065934065934,True,0.767032967032967,4,0.4461,High Churn Risk,Increasing Recency,Win-Back Incentive: 20% Off Next Dine-in / Delivery Within 14 Days
CUST-00063,Mark,Hernandez,ndavis@example.net,REGULAR,BRONZE,725,2024-04-19,LOC-018,2025-01-09,2025-05-19,3,789.97,263.3233333333333,226,65.0,96.0,2,3,789.97,263.3233333333333,0,0.0,0.0,10,0,10,True,1.0,-3,True,1.0,-789.97,-263.3233333333333,True,1.0,-10,True,1.0,3.476923076923077,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Win-Back Incentive: 20% Off Next Dine-in / Delivery Within 14 Days
CUST-00064,Grant,Williams,ramireztracey@example.org,REGULAR,BRONZE,1820,2023-05-09,LOC-001,2025-04-22,2025-04-22,1,333.43,333.43,253,0.0,0.0,0,1,333.43,333.43,0,0.0,0.0,5,0,5,True,1.0,-1,True,1.0,-333.43,-333.43,True,1.0,-5,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Win-Back Incentive: 20% Off Next Dine-in / Delivery Within 14 Days
CUST-00065,Jessica,Kerr,unregistered@guest.dineiq.com,NEW,BRONZE,147,2025-12-19,LOC-013,2025-12-07,2025-12-07,1,717.05,717.05,24,0.0,0.0,0,0,0.0,0.0,1,717.05,717.05,0,8,8,False,0.13333333333333333,1,False,0.0,717.05,717.05,False,0.0,8,False,0.0,0.0,False,0.13333333333333333,0,0.0533,Low Churn Risk,Increasing Recency,Standard Loyalty Nurturing & Regular Seasonal Menu Updates
CUST-00066,Virginia,Schmidt,stephen00@example.com,NEW,BRONZE,107,2025-12-24,LOC-008,2025-08-07,2025-08-07,1,430.4,430.4,146,0.0,0.0,0,0,0.0,0.0,1,430.4,430.4,0,7,7,True,0.8111111111111111,1,False,0.0,430.4,430.4,False,0.0,7,False,0.0,0.0,True,0.8111111111111111,2,0.3244,Medium Churn Risk,Increasing Recency,Targeted Engagement Email & App Push Notification with Bonus Points
CUST-00067,Ronald,Ortega,bwagner@example.org,REGULAR,BRONZE,218,2024-07-13,LOC-006,,,0,0.0,0.0,365,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,True,1.0,0,True,1.0,0.0,0.0,True,1.0,0,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-00068,Robert,Russo,stephanie71@example.org,NEW,BRONZE,32,2025-12-29,LOC-019,,,0,0.0,0.0,365,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,True,1.0,0,True,1.0,0.0,0.0,True,1.0,0,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-00069,Kathryn,Andrews,uparrish@example.org,OCCASIONAL,BRONZE,1855,2023-02-26,LOC-013,2025-08-18,2025-08-18,1,245.13,245.13,135,0.0,0.0,0,0,0.0,0.0,1,245.13,245.13,0,6,6,True,0.75,1,False,0.0,245.13,245.13,False,0.0,6,False,0.0,0.0,True,0.75,2,0.3,Medium Churn Risk,Increasing Recency,Targeted Engagement Email & App Push Notification with Bonus Points
CUST-00070,Ashley,Morales,xbruce@example.net,REGULAR,BRONZE,1652,2025-07-21,LOC-003,2025-11-03,2025-11-03,1,572.51,572.51,58,0.0,0.0,0,0,0.0,0.0,1,572.51,572.51,0,7,7,False,0.32222222222222224,1,False,0.0,572.51,572.51,False,0.0,7,False,0.0,0.0,False,0.32222222222222224,0,0.1289,Low Churn Risk,Increasing Recency,Standard Loyalty Nurturing & Regular Seasonal Menu Updates
CUST-00071,Eric,Webster,joycebonilla@example.org,REGULAR,GOLD,1533,2023-04-18,LOC-002,2025-05-17,2025-08-30,3,1039.2,346.40000000000003,123,52.5,96.0,2,2,633.75,316.875,1,405.45,405.45,8,6,8,True,0.6833333333333333,-1,True,0.5,-228.3,88.57499999999999,True,0.3602366863905326,-2,True,0.25,2.342857142857143,True,0.8464285714285715,5,0.5323,High Churn Risk,Lower Visit Frequency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation
CUST-00072,Kari,Wilson,unregistered@guest.dineiq.com,NEW,BRONZE,63,2025-12-31,LOC-005,2025-06-20,2025-11-26,2,461.16999999999996,230.58499999999998,35,159.0,159.0,1,1,319.2,319.2,1,141.97,141.97,6,4,7,False,0.19444444444444445,0,False,0.0,-177.23,-177.23,True,0.5552318295739348,-2,True,0.3333333333333333,0.22012578616352202,True,0.3,3,0.2547,Medium Churn Risk,Declining Monetary Value,AOV Booster: Complimentary Dessert on Orders Above $75
CUST-00073,Kevin,Clark,rrodriguez@example.net,REGULAR,SILVER,992,2023-08-24,LOC-020,2025-07-13,2025-12-24,2,443.58,221.79,7,164.0,164.0,1,0,0.0,0.0,2,443.58,221.79,0,9,9,False,0.03888888888888889,2,False,0.0,443.58,221.79,False,0.0,9,False,0.0,0.042682926829268296,True,0.3,1,0.0547,Low Churn Risk,Lower Visit Frequency,Standard Loyalty Nurturing & Regular Seasonal Menu Updates
CUST-00074,Adrian,Burgess,kathrynroberts@example.org,OCCASIONAL,SILVER,770,2023-08-24,LOC-010,2025-04-03,2025-07-28,2,335.26,167.63,156,116.0,116.0,1,1,203.77,203.77,1,131.49,131.49,5,6,7,True,0.8666666666666667,0,False,0.0,-72.28,-72.28,True,0.3547136477400991,1,False,0.0,1.3448275862068966,True,0.4724137931034483,3,0.3585,Medium Churn Risk,Increasing Recency,Targeted Engagement Email & App Push Notification with Bonus Points
CUST-00075,Keith,Sullivan,davidpatel@example.org,OCCASIONAL,BRONZE,912,2025-02-08,LOC-004,2025-03-21,2025-04-21,2,417.33,208.665,254,31.0,31.0,1,2,417.33,208.665,0,0.0,0.0,9,0,9,True,1.0,-2,True,1.0,-417.33,-208.665,True,1.0,-9,True,1.0,8.193548387096774,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Win-Back Incentive: 20% Off Next Dine-in / Delivery Within 14 Days
CUST-00076,Mason,Jackson,george97@example.net,OCCASIONAL,GOLD,595,2024-09-10,LOC-018,2025-10-10,2025-10-10,1,354.87,354.87,82,0.0,0.0,0,0,0.0,0.0,1,354.87,354.87,0,9,9,False,0.45555555555555555,1,False,0.0,354.87,354.87,False,0.0,9,False,0.0,0.0,False,0.45555555555555555,0,0.1822,Low Churn Risk,Increasing Recency,VIP Loyalty Milestone Recognition & Exclusive Seasonal Preview
CUST-00077,Karen,Wolf,schmidtjames@example.com,REGULAR,BRONZE,1497,2025-01-29,LOC-014,,,0,0.0,0.0,365,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,True,1.0,0,True,1.0,0.0,0.0,True,1.0,0,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-00078,Lance,Hayes,kmaldonado@example.net,CHURNED,SILVER,520,2024-10-13,LOC-009,2025-01-18,2025-12-21,4,1230.58,307.645,10,112.33333333333333,152.0,3,2,496.83,248.415,2,733.75,366.875,9,10,10,False,0.05555555555555555,0,False,0.0,236.92000000000002,118.46000000000001,False,0.0,1,False,0.0,0.08902077151335312,True,0.3,1,0.0589,Low Churn Risk,Lower Visit Frequency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-00079,Marc,Alvarez,woodjustin@example.net,OCCASIONAL,BRONZE,1199,2025-09-18,LOC-009,2025-03-09,2025-12-25,4,914.0699999999999,228.51749999999998,6,97.0,164.0,3,1,155.6,155.6,3,758.47,252.82333333333335,5,10,10,False,0.03333333333333333,2,False,0.0,602.87,97.22333333333336,False,0.0,5,False,0.0,0.061855670103092786,True,0.3,1,0.0533,Low Churn Risk,Lower Visit Frequency,Standard Loyalty Nurturing & Regular Seasonal Menu Updates
CUST-00080,Samantha,Hughes,susanhayes@example.com,CHURNED,SILVER,438,2023-09-08,LOC-016,2025-08-30,2025-10-07,2,379.96,189.98,85,38.0,38.0,1,0,0.0,0.0,2,379.96,189.98,0,9,9,False,0.4722222222222222,2,False,0.0,379.96,189.98,False,0.0,9,False,0.0,2.236842105263158,True,0.7450877192982457,1,0.2298,Low Churn Risk,Lower Visit Frequency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-00081,Brooke,Hurley,erika05@example.org,REGULAR,BRONZE,1231,2024-06-14,LOC-008,2025-01-13,2025-12-14,4,1325.18,331.295,17,111.66666666666667,156.0,3,2,548.23,274.115,2,776.95,388.475,8,10,10,False,0.09444444444444444,0,False,0.0,228.72000000000003,114.36000000000001,False,0.0,2,False,0.0,0.15223880597014924,True,0.3,1,0.0686,Low Churn Risk,Lower Visit Frequency,Standard Loyalty Nurturing & Regular Seasonal Menu Updates
CUST-00082,Jeremy,Taylor,angelica52@example.net,OCCASIONAL,SILVER,1084,2025-09-28,LOC-001,2025-08-01,2025-09-07,2,529.8199999999999,264.90999999999997,115,37.0,37.0,1,0,0.0,0.0,2,529.8199999999999,264.90999999999997,0,7,7,False,0.6388888888888888,2,False,0.0,529.8199999999999,264.90999999999997,False,0.0,7,False,0.0,3.108108108108108,True,1.0,1,0.3097,Low Churn Risk,Lower Visit Frequency,Standard Loyalty Nurturing & Regular Seasonal Menu Updates
CUST-00083,Robert,Rhodes,phillipskristin@example.net,HIGH_VALUE,PLATINUM,6486,2023-08-16,LOC-017,2025-11-22,2025-11-22,1,327.18,327.18,39,0.0,0.0,0,0,0.0,0.0,1,327.18,327.18,0,7,7,False,0.21666666666666667,1,False,0.0,327.18,327.18,False,0.0,7,False,0.0,0.0,False,0.21666666666666667,0,0.0867,Low Churn Risk,Increasing Recency,VIP Loyalty Milestone Recognition & Exclusive Seasonal Preview
CUST-00084,Tammy,Montoya,tarabishop@example.net,REGULAR,BRONZE,1958,2024-11-09,LOC-007,,,0,0.0,0.0,365,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,True,1.0,0,True,1.0,0.0,0.0,True,1.0,0,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-00085,Stacey,Walker,moniquewilliams@example.com,REGULAR,BRONZE,2083,2024-01-16,LOC-020,2025-02-07,2025-04-23,2,914.71,457.355,252,75.0,75.0,1,2,914.71,457.355,0,0.0,0.0,10,0,10,True,1.0,-2,True,1.0,-914.71,-457.355,True,1.0,-10,True,1.0,3.36,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Win-Back Incentive: 20% Off Next Dine-in / Delivery Within 14 Days
CUST-00086,Brian,Shaw,bwilkerson@example.com,REGULAR,SILVER,1313,2023-07-26,LOC-018,2025-04-02,2025-10-11,3,1044.15,348.05,81,96.0,106.0,2,2,701.84,350.92,1,342.31,342.31,7,7,9,False,0.45,-1,True,0.5,-359.53000000000003,-8.610000000000014,True,0.5122677533340932,0,False,0.0,0.84375,True,0.3,3,0.385,Medium Churn Risk,Declining Monetary Value,AOV Booster: Complimentary Dessert on Orders Above $75
CUST-00087,Shane,Smith,paulmiller@example.org,REGULAR,GOLD,2366,2023-04-05,LOC-016,2025-03-09,2025-09-16,5,892.82,178.56400000000002,106,47.75,114.0,4,1,299.55,299.55,4,593.27,148.3175,6,9,9,False,0.5888888888888889,3,False,0.0,293.71999999999997,-151.23250000000002,False,0.0,3,False,0.0,2.2198952879581153,True,0.7691143106457243,1,0.2626,Low Churn Risk,Lower Visit Frequency,VIP Loyalty Milestone Recognition & Exclusive Seasonal Preview
CUST-00088,Robert,Bauer,smithjason@example.org,REGULAR,SILVER,2022,2023-01-27,LOC-009,2025-07-10,2025-11-24,2,475.21000000000004,237.60500000000002,37,137.0,137.0,1,0,0.0,0.0,2,475.21000000000004,237.60500000000002,0,9,9,False,0.20555555555555555,2,False,0.0,475.21000000000004,237.60500000000002,False,0.0,9,False,0.0,0.27007299270072993,True,0.3,1,0.0964,Low Churn Risk,Lower Visit Frequency,Standard Loyalty Nurturing & Regular Seasonal Menu Updates
CUST-00089,Ashley,Lopez,fbrown@example.net,CHURNED,BRONZE,116,2024-05-05,LOC-002,2025-01-01,2025-03-02,2,510.0,255.0,304,60.0,60.0,1,2,510.0,255.0,0,0.0,0.0,8,0,8,True,1.0,-2,True,1.0,-510.0,-255.0,True,1.0,-8,True,1.0,5.066666666666666,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-00090,Julie,Kelly,millsmichael@example.net,REGULAR,BRONZE,1116,2024-09-15,LOC-020,2025-06-01,2025-06-01,1,342.29,342.29,213,0.0,0.0,0,1,342.29,342.29,0,0.0,0.0,8,0,8,True,1.0,-1,True,1.0,-342.29,-342.29,True,1.0,-8,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Win-Back Incentive: 20% Off Next Dine-in / Delivery Within 14 Days
CUST-00091,Crystal,Cain,cooperjessica@example.net,REGULAR,BRONZE,1913,2025-02-19,LOC-019,2025-04-21,2025-08-05,4,1080.7,270.175,148,35.333333333333336,84.0,3,3,840.24,280.08,1,240.46,240.46,10,7,10,True,0.8222222222222222,-2,True,0.6666666666666666,-599.78,-39.619999999999976,True,0.7138198609920975,-3,True,0.3,4.188679245283018,True,1.0,5,0.71,High Churn Risk,Lower Visit Frequency,Cadence Re-acceleration: Mid-Week Dining Special (Tue-Thu 25% Off)
CUST-00092,Michael,Norman,baldwinsherry@example.org,OCCASIONAL,GOLD,951,2023-07-24,LOC-008,2025-09-01,2025-11-15,2,633.85,316.925,46,75.0,75.0,1,0,0.0,0.0,2,633.85,316.925,0,9,9,False,0.25555555555555554,2,False,0.0,633.85,316.925,False,0.0,9,False,0.0,0.6133333333333333,True,0.25,1,0.1014,Low Churn Risk,Increasing Recency,VIP Loyalty Milestone Recognition & Exclusive Seasonal Preview
CUST-00093,Amy,Morris,joshua56@example.com,REGULAR,BRONZE,1773,2023-06-04,LOC-008,2025-03-25,2025-06-16,2,446.71000000000004,223.35500000000002,198,83.0,83.0,1,2,446.71000000000004,223.35500000000002,0,0.0,0.0,8,0,8,True,1.0,-2,True,1.0,-446.71000000000004,-223.35500000000002,True,1.0,-8,True,1.0,2.3855421686746987,True,0.969437751004016,5,0.9954,High Churn Risk,Increasing Recency,Win-Back Incentive: 20% Off Next Dine-in / Delivery Within 14 Days
CUST-00094,Michael,Owen,murphykenneth@example.com,REGULAR,SILVER,1959,2024-08-03,LOC-019,2025-06-23,2025-12-10,5,1062.93,212.586,21,42.5,140.0,4,1,184.22,184.22,4,878.71,219.6775,4,10,10,False,0.11666666666666667,3,False,0.0,694.49,35.45750000000001,False,0.0,6,False,0.0,0.49411764705882355,False,0.14166666666666666,0,0.0504,Low Churn Risk,Lower Visit Frequency,Standard Loyalty Nurturing & Regular Seasonal Menu Updates
CUST-00095,Scott,Jones,stephaniethomas@example.net,OCCASIONAL,BRONZE,2330,2024-02-11,LOC-005,2025-10-24,2025-10-24,1,271.14,271.14,68,0.0,0.0,0,0,0.0,0.0,1,271.14,271.14,0,8,8,False,0.37777777777777777,1,False,0.0,271.14,271.14,False,0.0,8,False,0.0,0.0,False,0.37777777777777777,0,0.1511,Low Churn Risk,Increasing Recency,Standard Loyalty Nurturing & Regular Seasonal Menu Updates
CUST-00096,Wendy,Mitchell,alyssasanders@example.net,HIGH_VALUE,PLATINUM,12249,2023-06-20,LOC-004,,,0,0.0,0.0,365,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,True,1.0,0,True,1.0,0.0,0.0,True,1.0,0,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-00097,William,Martinez,igonzalez@example.org,REGULAR,SILVER,1215,2024-09-15,LOC-002,,,0,0.0,0.0,365,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,True,1.0,0,True,1.0,0.0,0.0,True,1.0,0,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-00098,Kyle,Key,laurayoung@example.com,CHURNED,BRONZE,306,2025-01-23,LOC-019,,,0,0.0,0.0,365,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,True,1.0,0,True,1.0,0.0,0.0,True,1.0,0,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-00099,Katrina,Anderson,xfox@example.com,OCCASIONAL,GOLD,1203,2023-02-13,LOC-017,2025-04-21,2025-11-29,3,545.71,181.90333333333334,32,111.0,201.0,2,1,137.6,137.6,2,408.11,204.055,4,10,10,False,0.17777777777777778,1,False,0.0,270.51,66.45500000000001,False,0.0,6,False,0.0,0.2882882882882883,True,0.3,1,0.0894,Low Churn Risk,Lower Visit Frequency,VIP Loyalty Milestone Recognition & Exclusive Seasonal Preview
CUST-00100,David,Turner,guerraapril@example.com,OCCASIONAL,BRONZE,1885,2024-07-24,LOC-012,2025-02-16,2025-07-21,3,596.7,198.9,163,77.5,147.0,2,1,160.83,160.83,2,435.87,217.935,6,8,9,True,0.9055555555555556,1,False,0.0,275.03999999999996,57.10499999999999,False,0.0,2,False,0.0,2.1032258064516127,True,0.8099462365591397,2,0.3479,Medium Churn Risk,Increasing Recency,Targeted Engagement Email & App Push Notification with Bonus Points
CUST-00101,Debra,Wang,shawgary@example.net,REGULAR,SILVER,758,2024-10-20,LOC-013,2025-01-20,2025-01-20,1,216.27,216.27,345,0.0,0.0,0,1,216.27,216.27,0,0.0,0.0,5,0,5,True,1.0,-1,True,1.0,-216.27,-216.27,True,1.0,-5,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Win-Back Incentive: 20% Off Next Dine-in / Delivery Within 14 Days
CUST-00102,Steven,Peterson,bmontgomery@example.com,NEW,BRONZE,9,2025-12-06,LOC-013,,,0,0.0,0.0,365,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,True,1.0,0,True,1.0,0.0,0.0,True,1.0,0,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-00103,Donald,Williams,larryhiggins@example.net,NEW,BRONZE,0,2025-12-23,LOC-007,2025-06-14,2025-10-12,2,787.87,393.935,80,120.0,120.0,1,1,441.76,441.76,1,346.11,346.11,6,7,9,False,0.4444444444444444,0,False,0.0,-95.64999999999998,-95.64999999999998,True,0.21652028250633823,1,False,0.0,0.6666666666666666,True,0.3,2,0.1994,Medium Churn Risk,Increasing Recency,Targeted Engagement Email & App Push Notification with Bonus Points
CUST-00104,Tyler,Davis,alin@example.org,OCCASIONAL,SILVER,311,2025-10-18,LOC-015,2025-03-23,2025-07-05,2,377.46000000000004,188.73000000000002,179,104.0,104.0,1,1,173.16,173.16,1,204.3,204.3,6,5,8,True,0.9944444444444445,0,False,0.0,31.140000000000015,31.140000000000015,False,0.0,-1,True,0.16666666666666666,1.7211538461538463,True,0.6605769230769232,3,0.3727,Medium Churn Risk,Increasing Recency,Targeted Engagement Email & App Push Notification with Bonus Points
CUST-00105,Brandy,Williams,pwagner@example.org,CHURNED,BRONZE,295,2024-05-12,LOC-014,,,0,0.0,0.0,365,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,True,1.0,0,True,1.0,0.0,0.0,True,1.0,0,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-00106,Ashley,Lee,troy74@example.net,HIGH_VALUE,PLATINUM,10060,2025-05-12,LOC-010,2025-10-10,2025-10-27,2,696.86,348.43,65,17.0,17.0,1,0,0.0,0.0,2,696.86,348.43,0,9,9,False,0.3611111111111111,2,False,0.0,696.86,348.43,False,0.0,9,False,0.0,3.823529411764706,True,1.0,1,0.2403,Low Churn Risk,Lower Visit Frequency,VIP Loyalty Milestone Recognition & Exclusive Seasonal Preview
CUST-00107,Vincent,Williams,charles87@example.net,OCCASIONAL,BRONZE,2076,2024-07-14,LOC-013,2025-03-27,2025-09-21,3,767.12,255.70666666666668,101,89.0,137.0,2,1,115.7,115.7,2,651.42,325.71,5,8,8,False,0.5611111111111111,1,False,0.0,535.7199999999999,210.01,False,0.0,3,False,0.0,1.1348314606741574,True,0.3640823970037454,1,0.1949,Low Churn Risk,Increasing Recency,Standard Loyalty Nurturing & Regular Seasonal Menu Updates
CUST-00108,Jeanne,Evans,jenniferbrock@example.net,REGULAR,SILVER,659,2025-11-07,LOC-014,,,0,0.0,0.0,365,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,True,1.0,0,True,1.0,0.0,0.0,True,1.0,0,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-00109,George,Fuller,richardsonemily@example.com,REGULAR,BRONZE,110,2025-11-06,LOC-016,,,0,0.0,0.0,365,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,True,1.0,0,True,1.0,0.0,0.0,True,1.0,0,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-00110,Robert,Hampton,rhernandez@example.org,NEW,BRONZE,137,2025-11-29,LOC-013,,,0,0.0,0.0,365,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,True,1.0,0,True,1.0,0.0,0.0,True,1.0,0,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-00111,Steve,Patel,vsalas@example.net,REGULAR,GOLD,1078,2024-10-22,LOC-002,2025-03-30,2025-06-05,2,397.65,198.825,209,67.0,67.0,1,2,397.65,198.825,0,0.0,0.0,8,0,8,True,1.0,-2,True,1.0,-397.65,-198.825,True,1.0,-8,True,1.0,3.1194029850746268,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation
CUST-00112,Timothy,Castro,erica49@example.com,REGULAR,SILVER,1661,2025-08-27,LOC-005,2025-02-25,2025-04-27,2,591.4000000000001,295.70000000000005,248,61.0,61.0,1,2,591.4000000000001,295.70000000000005,0,0.0,0.0,9,0,9,True,1.0,-2,True,1.0,-591.4000000000001,-295.70000000000005,True,1.0,-9,True,1.0,4.065573770491803,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Win-Back Incentive: 20% Off Next Dine-in / Delivery Within 14 Days
CUST-00113,Derrick,Gilbert,keith98@example.com,REGULAR,BRONZE,1459,2023-03-18,LOC-017,2025-08-07,2025-11-11,2,507.6,253.8,50,96.0,96.0,1,0,0.0,0.0,2,507.6,253.8,0,9,9,False,0.2777777777777778,2,False,0.0,507.6,253.8,False,0.0,9,False,0.0,0.5208333333333334,True,0.3,1,0.1144,Low Churn Risk,Lower Visit Frequency,Standard Loyalty Nurturing & Regular Seasonal Menu Updates
CUST-00114,Richard,Donovan,johnsantiago@example.net,CHURNED,SILVER,469,2023-01-17,LOC-009,2025-12-08,2025-12-25,2,288.0,144.0,6,17.0,17.0,1,0,0.0,0.0,2,288.0,144.0,0,8,8,False,0.03333333333333333,2,False,0.0,288.0,144.0,False,0.0,8,False,0.0,0.35294117647058826,False,0.056666666666666664,0,0.0168,Low Churn Risk,Stable / No Primary Risk,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-00115,Nancy,Smith,mwoods@example.com,REGULAR,SILVER,1445,2025-03-26,LOC-011,2025-02-13,2025-06-28,3,1278.1,426.0333333333333,186,67.5,89.0,2,3,1278.1,426.0333333333333,0,0.0,0.0,10,0,10,True,1.0,-3,True,1.0,-1278.1,-426.0333333333333,True,1.0,-10,True,1.0,2.7555555555555555,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Win-Back Incentive: 20% Off Next Dine-in / Delivery Within 14 Days
