customer_id,first_name,last_name,email,customer_segment,loyalty_tier,loyalty_points,signup_date,preferred_location_id,first_order_date,last_order_date,total_orders,total_spend,avg_order_value,recency_days,avg_inter_visit_days,max_inter_visit_days,inter_visit_count,h1_orders,h1_spend,h1_aov,h2_orders,h2_spend,h2_aov,h1_unique_categories,h2_unique_categories,total_unique_categories,flag_increasing_recency,score_recency,frequency_change,flag_declining_frequency,score_declining_frequency,monetary_spend_change,monetary_aov_change,flag_declining_monetary,score_declining_monetary,category_diversity_change,flag_reduced_category_diversity,score_reduced_category_diversity,cadence_ratio,flag_lower_visit_frequency,score_lower_visit_frequency,risk_factors_count,churn_risk_score,churn_risk_tier,primary_risk_driver,recommended_retention_action,revenue_at_risk
CUST-05956,Vicki,Abbott,macktiffany@example.net,HIGH_VALUE,GOLD,5186,2024-12-29,LOC-005,2025-01-19,2025-05-19,4,1032.9699999999998,258.24249999999995,226,40.0,87.0,3,4,1032.9699999999998,258.24249999999995,0,0.0,0.0,10,0,10,True,1.0,-4,True,1.0,-1032.9699999999998,-258.24249999999995,True,1.0,-10,True,1.0,5.65,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,1032.97
CUST-37726,Adam,Guerrero,nathanhall@example.net,OCCASIONAL,GOLD,684,2025-04-19,LOC-003,2025-02-20,2025-06-29,4,1031.8200000000002,257.95500000000004,185,43.0,80.0,3,4,1031.8200000000002,257.95500000000004,0,0.0,0.0,10,0,10,True,1.0,-4,True,1.0,-1031.8200000000002,-257.95500000000004,True,1.0,-10,True,1.0,4.3023255813953485,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,1031.82
CUST-05421,Andrea,Alexander,margaret32@example.com,HIGH_VALUE,PLATINUM,7160,2023-11-25,LOC-003,2025-01-10,2025-07-11,4,1354.46,338.615,173,60.666666666666664,119.0,3,3,1054.94,351.6466666666667,1,299.52,299.52,10,6,10,True,0.9611111111111111,-2,True,0.6666666666666666,-755.4200000000001,-52.12666666666672,True,0.7160786395434812,-4,True,0.4,2.8516483516483517,True,1.0,5,0.7602,High Churn Risk,Lower Visit Frequency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,1029.66
CUST-18023,Darren,Bennett,deborah20@example.com,HIGH_VALUE,GOLD,10876,2024-08-30,LOC-018,2025-03-23,2025-06-20,3,1025.73,341.91,194,44.5,47.0,2,3,1025.73,341.91,0,0.0,0.0,10,0,10,True,1.0,-3,True,1.0,-1025.73,-341.91,True,1.0,-10,True,1.0,4.359550561797753,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,1025.73
CUST-33645,Mary,Pope,unregistered@guest.dineiq.com,HIGH_VALUE,PLATINUM,11249,2023-08-25,LOC-001,2025-01-25,2025-06-15,3,1021.61,340.5366666666667,199,70.5,111.0,2,3,1021.61,340.5366666666667,0,0.0,0.0,10,0,10,True,1.0,-3,True,1.0,-1021.61,-340.5366666666667,True,1.0,-10,True,1.0,2.8226950354609928,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,1021.61
CUST-41289,Jeanne,Mcintyre,eblack@example.com,REGULAR,GOLD,1861,2025-08-18,LOC-016,2025-02-08,2025-08-11,6,1678.61,279.7683333333333,142,36.8,83.0,5,4,1202.49,300.6225,2,476.12,238.06,10,9,10,True,0.7888888888888889,-2,True,0.5,-726.37,-62.5625,True,0.6040549193756289,-1,True,0.1,3.8586956521739135,True,1.0,5,0.608,High Churn Risk,Lower Visit Frequency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,1020.59
CUST-12706,Kimberly,Nelson,smartinez@example.org,HIGH_VALUE,GOLD,9438,2024-02-06,LOC-006,2025-01-12,2025-04-22,3,1017.28,339.0933333333333,253,50.0,73.0,2,3,1017.28,339.0933333333333,0,0.0,0.0,9,0,9,True,1.0,-3,True,1.0,-1017.28,-339.0933333333333,True,1.0,-9,True,1.0,5.06,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,1017.28
CUST-41886,Michael,Hanson,parksconnie@example.net,HIGH_VALUE,PLATINUM,13081,2025-03-08,LOC-020,2025-01-27,2025-06-14,3,1016.78,338.9266666666667,200,69.0,96.0,2,3,1016.78,338.9266666666667,0,0.0,0.0,9,0,9,True,1.0,-3,True,1.0,-1016.78,-338.9266666666667,True,1.0,-9,True,1.0,2.898550724637681,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,1016.78
CUST-27885,Megan,Pierce,craigsingh@example.org,HIGH_VALUE,GOLD,2757,2024-03-18,LOC-008,2025-01-02,2025-05-11,3,1013.95,337.98333333333335,234,64.5,120.0,2,3,1013.95,337.98333333333335,0,0.0,0.0,10,0,10,True,1.0,-3,True,1.0,-1013.95,-337.98333333333335,True,1.0,-10,True,1.0,3.627906976744186,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,1013.95
CUST-30500,Anthony,Russell,john29@example.org,HIGH_VALUE,GOLD,4753,2024-12-26,LOC-014,2025-03-13,2025-04-04,3,1012.74,337.58,271,11.0,18.0,2,3,1012.74,337.58,0,0.0,0.0,9,0,9,True,1.0,-3,True,1.0,-1012.74,-337.58,True,1.0,-9,True,1.0,24.636363636363637,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,1012.74
CUST-47742,Kathleen,Alvarez,denise44@example.com,HIGH_VALUE,PLATINUM,6870,2025-08-16,LOC-011,2025-01-13,2025-01-29,2,1009.53,504.765,336,16.0,16.0,1,2,1009.53,504.765,0,0.0,0.0,9,0,9,True,1.0,-2,True,1.0,-1009.53,-504.765,True,1.0,-9,True,1.0,21.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,1009.53
CUST-42049,Monica,Black,adamsisaac@example.org,HIGH_VALUE,PLATINUM,14864,2024-01-14,LOC-006,2025-02-09,2025-06-07,2,1056.94,528.47,207,118.0,118.0,1,2,1056.94,528.47,0,0.0,0.0,8,0,8,True,1.0,-2,True,1.0,-1056.94,-528.47,True,1.0,-8,True,1.0,1.7542372881355932,True,0.6771186440677965,5,0.9516,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,1005.78
CUST-49642,Robert,Mcbride,zunigastephanie@example.com,HIGH_VALUE,PLATINUM,13291,2023-02-14,LOC-005,2025-02-03,2025-06-14,3,1002.96,334.32,200,65.5,85.0,2,3,1002.96,334.32,0,0.0,0.0,9,0,9,True,1.0,-3,True,1.0,-1002.96,-334.32,True,1.0,-9,True,1.0,3.053435114503817,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,1002.96
CUST-14192,Erin,Singleton,phyllis11@example.net,HIGH_VALUE,PLATINUM,7877,2025-07-31,LOC-019,2025-01-13,2025-09-27,6,2089.6099999999997,348.26833333333326,95,51.4,128.0,5,4,1484.26,371.065,2,605.3499999999999,302.67499999999995,10,9,10,False,0.5277777777777778,-2,True,0.5,-878.9100000000001,-68.39000000000004,True,0.5921536657997926,-1,True,0.1,1.8482490272373542,True,0.5954578469520104,4,0.4797,High Churn Risk,Lower Visit Frequency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,1002.39
CUST-27191,Gary,Miller,haleyperez@example.net,HIGH_VALUE,GOLD,3494,2023-11-14,LOC-004,2025-03-29,2025-08-10,5,1838.22,367.644,143,33.5,63.0,4,3,1278.67,426.22333333333336,2,559.55,279.775,9,10,10,True,0.7944444444444444,-1,True,0.3333333333333333,-719.1200000000001,-146.44833333333338,True,0.5623968654930515,1,False,0.0,4.268656716417911,True,1.0,4,0.5444,High Churn Risk,Lower Visit Frequency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,1000.73
CUST-08056,Larry,Guerrero,ecastro@example.com,HIGH_VALUE,PLATINUM,13845,2025-02-13,LOC-020,2025-02-10,2025-06-12,3,995.7,331.90000000000003,202,61.0,62.0,2,3,995.7,331.90000000000003,0,0.0,0.0,10,0,10,True,1.0,-3,True,1.0,-995.7,-331.90000000000003,True,1.0,-10,True,1.0,3.3114754098360657,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,995.7
CUST-04175,Sandra,Gillespie,zanderson@example.org,HIGH_VALUE,PLATINUM,8075,2024-08-24,LOC-018,2025-02-28,2025-07-04,4,1325.11,331.2775,180,42.0,77.0,3,3,1062.6,354.2,1,262.51,262.51,9,7,9,True,1.0,-2,True,0.6666666666666666,-800.0899999999999,-91.69,True,0.7529550159984942,-2,True,0.2222222222222222,4.285714285714286,True,1.0,5,0.7506,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,994.63
CUST-45073,Donald,Estrada,marcus43@example.com,HIGH_VALUE,GOLD,5865,2024-09-10,LOC-011,2025-01-14,2025-06-15,3,993.8499999999999,331.2833333333333,199,76.0,145.0,2,3,993.8499999999999,331.2833333333333,0,0.0,0.0,10,0,10,True,1.0,-3,True,1.0,-993.8499999999999,-331.2833333333333,True,1.0,-10,True,1.0,2.6184210526315788,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,993.85
CUST-11316,Steven,Mccullough,pruittpamela@example.org,HIGH_VALUE,GOLD,8296,2024-10-07,LOC-004,2025-02-06,2025-04-25,3,988.73,329.57666666666665,250,39.0,64.0,2,3,988.73,329.57666666666665,0,0.0,0.0,10,0,10,True,1.0,-3,True,1.0,-988.73,-329.57666666666665,True,1.0,-10,True,1.0,6.410256410256411,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,988.73
CUST-09686,Holly,Johnson,cpearson@example.net,HIGH_VALUE,GOLD,10113,2023-04-29,LOC-004,2025-03-08,2025-05-02,3,987.4200000000001,329.14000000000004,243,27.5,33.0,2,3,987.4200000000001,329.14000000000004,0,0.0,0.0,10,0,10,True,1.0,-3,True,1.0,-987.4200000000001,-329.14000000000004,True,1.0,-10,True,1.0,8.836363636363636,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,987.42
CUST-27336,Phyllis,Murillo,zbailey@example.org,OCCASIONAL,GOLD,565,2025-08-28,LOC-004,2025-02-26,2025-08-22,5,1327.3600000000001,265.47200000000004,131,44.25,112.0,4,4,1123.45,280.8625,1,203.91,203.91,10,6,10,True,0.7277777777777777,-3,True,0.75,-919.5400000000001,-76.95250000000001,True,0.8184965953090926,-4,True,0.4,2.9604519774011298,True,1.0,5,0.7431,High Churn Risk,Lower Visit Frequency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,986.36
CUST-46667,Thomas,Lucas,psmith@example.net,REGULAR,GOLD,1749,2024-03-19,LOC-017,2025-02-03,2025-08-14,4,1398.38,349.595,139,64.0,83.0,3,3,1160.4099999999999,386.8033333333333,1,237.97,237.97,9,5,10,True,0.7722222222222223,-2,True,0.6666666666666666,-922.4399999999998,-148.8333333333333,True,0.7949259313518497,-4,True,0.4444444444444444,2.171875,True,0.7992708333333334,5,0.7053,High Churn Risk,Lower Visit Frequency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,986.28
CUST-00481,Scott,George,qjackson@example.org,HIGH_VALUE,PLATINUM,7283,2023-12-31,LOC-006,2025-01-21,2025-05-10,3,981.1800000000001,327.06,235,54.5,105.0,2,3,981.1800000000001,327.06,0,0.0,0.0,9,0,9,True,1.0,-3,True,1.0,-981.1800000000001,-327.06,True,1.0,-9,True,1.0,4.3119266055045875,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,981.18
CUST-38135,William,Martinez,christopher11@example.org,REGULAR,GOLD,1849,2023-06-26,LOC-020,2025-01-05,2025-01-11,3,979.81,326.6033333333333,354,3.0,3.0,2,3,979.81,326.6033333333333,0,0.0,0.0,10,0,10,True,1.0,-3,True,1.0,-979.81,-326.6033333333333,True,1.0,-10,True,1.0,118.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,979.81
CUST-32096,Crystal,Mitchell,eatonjennifer@example.net,OCCASIONAL,GOLD,1402,2023-12-31,LOC-018,2025-03-09,2025-04-07,3,975.12,325.04,268,14.5,28.0,2,3,975.12,325.04,0,0.0,0.0,9,0,9,True,1.0,-3,True,1.0,-975.12,-325.04,True,1.0,-9,True,1.0,18.482758620689655,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,975.12
CUST-11368,Brittany,Dorsey,ostevens@example.com,HIGH_VALUE,PLATINUM,2911,2024-04-09,LOC-020,2025-02-08,2025-05-11,3,974.0,324.6666666666667,234,46.0,54.0,2,3,974.0,324.6666666666667,0,0.0,0.0,9,0,9,True,1.0,-3,True,1.0,-974.0,-324.6666666666667,True,1.0,-9,True,1.0,5.086956521739131,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,974.0
CUST-25730,Shannon,Wilson,dwayneali@example.org,OCCASIONAL,GOLD,553,2024-11-03,LOC-014,2025-03-15,2025-05-01,2,972.21,486.105,244,47.0,47.0,1,2,972.21,486.105,0,0.0,0.0,9,0,9,True,1.0,-2,True,1.0,-972.21,-486.105,True,1.0,-9,True,1.0,5.191489361702128,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,972.21
CUST-12503,Kristin,Mejia,ulloyd@example.net,OCCASIONAL,GOLD,2190,2024-01-20,LOC-013,2025-02-27,2025-06-12,3,971.95,323.98333333333335,202,52.5,75.0,2,3,971.95,323.98333333333335,0,0.0,0.0,10,0,10,True,1.0,-3,True,1.0,-971.95,-323.98333333333335,True,1.0,-10,True,1.0,3.8476190476190477,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,971.95
CUST-17470,Amy,Wilkins,jmiller@example.net,OCCASIONAL,GOLD,389,2023-06-30,LOC-002,2025-01-26,2025-04-12,3,966.43,322.1433333333333,263,38.0,66.0,2,3,966.43,322.1433333333333,0,0.0,0.0,10,0,10,True,1.0,-3,True,1.0,-966.43,-322.1433333333333,True,1.0,-10,True,1.0,6.921052631578948,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,966.43
CUST-48878,Alexander,Winters,mcox@example.net,REGULAR,GOLD,1574,2024-04-02,LOC-010,2025-03-04,2025-03-21,2,964.0999999999999,482.04999999999995,285,17.0,17.0,1,2,964.0999999999999,482.04999999999995,0,0.0,0.0,9,0,9,True,1.0,-2,True,1.0,-964.0999999999999,-482.04999999999995,True,1.0,-9,True,1.0,16.764705882352942,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,964.1
CUST-18310,Kevin,Middleton,jessicabrown@example.net,HIGH_VALUE,GOLD,7006,2024-04-28,LOC-002,2025-05-15,2025-06-07,2,962.8599999999999,481.42999999999995,207,23.0,23.0,1,2,962.8599999999999,481.42999999999995,0,0.0,0.0,10,0,10,True,1.0,-2,True,1.0,-962.8599999999999,-481.42999999999995,True,1.0,-10,True,1.0,9.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,962.86
CUST-05607,William,Terrell,doughertydawn@example.com,HIGH_VALUE,PLATINUM,7848,2024-11-14,LOC-004,2025-03-07,2025-05-08,3,962.29,320.7633333333333,237,31.0,35.0,2,3,962.29,320.7633333333333,0,0.0,0.0,9,0,9,True,1.0,-3,True,1.0,-962.29,-320.7633333333333,True,1.0,-9,True,1.0,7.645161290322581,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,962.29
CUST-25755,Matthew,Hughes,joshua75@example.org,HIGH_VALUE,PLATINUM,6970,2025-07-06,LOC-001,2025-02-07,2025-09-02,6,1701.6100000000001,283.6016666666667,120,41.4,70.0,5,4,1108.15,277.0375,2,593.46,296.73,10,8,10,True,0.6666666666666666,-2,True,0.5,-514.69,19.692499999999995,True,0.46445878265577767,-2,True,0.2,2.898550724637681,True,1.0,5,0.5646,High Churn Risk,Lower Visit Frequency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,960.73
CUST-26658,Russell,Rollins,david13@example.com,HIGH_VALUE,GOLD,3184,2023-03-16,LOC-016,2025-04-20,2025-05-22,3,960.0699999999999,320.0233333333333,223,16.0,28.0,2,3,960.0699999999999,320.0233333333333,0,0.0,0.0,10,0,10,True,1.0,-3,True,1.0,-960.0699999999999,-320.0233333333333,True,1.0,-10,True,1.0,13.9375,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,960.07
CUST-42766,Teresa,Sanchez,karilynch@example.net,OCCASIONAL,GOLD,1451,2023-04-29,LOC-002,2025-01-22,2025-06-27,2,1044.28,522.14,187,156.0,156.0,1,2,1044.28,522.14,0,0.0,0.0,10,0,10,True,1.0,-2,True,1.0,-1044.28,-522.14,True,1.0,-10,True,1.0,1.1987179487179487,True,0.39935897435897433,5,0.9099,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,950.19
CUST-48557,Edward,Baldwin,castillomary@example.org,OCCASIONAL,GOLD,688,2024-07-21,LOC-004,2025-01-31,2025-04-06,3,948.89,316.2966666666667,269,32.5,44.0,2,3,948.89,316.2966666666667,0,0.0,0.0,10,0,10,True,1.0,-3,True,1.0,-948.89,-316.2966666666667,True,1.0,-10,True,1.0,8.276923076923078,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,948.89
CUST-30233,Kathryn,Velasquez,tmoss@example.com,HIGH_VALUE,GOLD,11350,2025-08-28,LOC-008,2025-02-14,2025-02-15,2,948.4,474.2,319,1.0,1.0,1,2,948.4,474.2,0,0.0,0.0,10,0,10,True,1.0,-2,True,1.0,-948.4,-474.2,True,1.0,-10,True,1.0,319.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,948.4
CUST-26974,Donna,Patterson,james51@example.net,HIGH_VALUE,PLATINUM,6258,2025-05-15,LOC-017,2025-03-28,2025-06-19,3,948.14,316.0466666666667,195,41.5,46.0,2,3,948.14,316.0466666666667,0,0.0,0.0,9,0,9,True,1.0,-3,True,1.0,-948.14,-316.0466666666667,True,1.0,-9,True,1.0,4.698795180722891,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,948.14
CUST-22279,Rebecca,Martinez,keith69@example.org,REGULAR,GOLD,1197,2025-11-07,LOC-013,2025-03-25,2025-06-24,3,945.2,315.06666666666666,190,45.5,54.0,2,3,945.2,315.06666666666666,0,0.0,0.0,9,0,9,True,1.0,-3,True,1.0,-945.2,-315.06666666666666,True,1.0,-9,True,1.0,4.175824175824176,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,945.2
CUST-16906,Amber,Young,barneskristina@example.net,HIGH_VALUE,GOLD,12328,2025-01-01,LOC-013,2025-03-07,2025-06-29,4,941.3,235.325,185,38.0,105.0,3,4,941.3,235.325,0,0.0,0.0,10,0,10,True,1.0,-4,True,1.0,-941.3,-235.325,True,1.0,-10,True,1.0,4.868421052631579,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,941.3
CUST-44103,Austin,Allen,marquezsusan@example.net,HIGH_VALUE,PLATINUM,4466,2024-04-13,LOC-003,2025-03-01,2025-05-25,2,935.71,467.855,220,85.0,85.0,1,2,935.71,467.855,0,0.0,0.0,9,0,9,True,1.0,-2,True,1.0,-935.71,-467.855,True,1.0,-9,True,1.0,2.588235294117647,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,935.71
CUST-04723,Thomas,Henry,thammond@example.net,HIGH_VALUE,GOLD,5059,2024-01-16,LOC-013,2025-03-05,2025-04-14,4,928.27,232.0675,261,13.333333333333334,23.0,3,4,928.27,232.0675,0,0.0,0.0,10,0,10,True,1.0,-4,True,1.0,-928.27,-232.0675,True,1.0,-10,True,1.0,19.575,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,928.27
CUST-12140,Preston,Garcia,jenniferkrueger@example.com,REGULAR,GOLD,1130,2023-06-23,LOC-010,2025-01-06,2025-05-13,3,926.59,308.86333333333334,232,63.5,102.0,2,3,926.59,308.86333333333334,0,0.0,0.0,10,0,10,True,1.0,-3,True,1.0,-926.59,-308.86333333333334,True,1.0,-10,True,1.0,3.6535433070866143,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,926.59
CUST-06013,Justin,Hicks,christopher97@example.org,HIGH_VALUE,PLATINUM,7864,2025-01-16,LOC-011,2025-01-10,2025-09-15,5,1383.31,276.662,107,62.0,97.0,4,4,1218.8,304.7,1,164.51,164.51,10,5,10,False,0.5944444444444444,-3,True,0.75,-1054.29,-140.19,True,0.8650229734164753,-5,True,0.5,1.7258064516129032,True,0.5695698924731183,4,0.6696,High Churn Risk,Declining Monetary Value,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,926.26
CUST-04802,Robert,Douglas,clintonfarrell@example.com,HIGH_VALUE,PLATINUM,9773,2023-06-10,LOC-017,2025-03-29,2025-06-27,3,925.87,308.62333333333333,187,45.0,66.0,2,3,925.87,308.62333333333333,0,0.0,0.0,10,0,10,True,1.0,-3,True,1.0,-925.87,-308.62333333333333,True,1.0,-10,True,1.0,4.155555555555556,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,925.87
CUST-27108,Heather,Howard,kennethclark@example.org,OCCASIONAL,GOLD,1350,2025-06-25,LOC-015,2025-02-09,2025-04-29,4,921.8299999999999,230.45749999999998,246,26.333333333333332,57.0,3,4,921.8299999999999,230.45749999999998,0,0.0,0.0,10,0,10,True,1.0,-4,True,1.0,-921.8299999999999,-230.45749999999998,True,1.0,-10,True,1.0,9.341772151898734,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,921.83
CUST-06815,Alexis,Bryant,fosterdorothy@example.com,HIGH_VALUE,GOLD,11351,2025-05-26,LOC-003,2025-01-02,2025-02-14,3,921.62,307.20666666666665,320,21.5,29.0,2,3,921.62,307.20666666666665,0,0.0,0.0,10,0,10,True,1.0,-3,True,1.0,-921.62,-307.20666666666665,True,1.0,-10,True,1.0,14.883720930232558,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,921.62
CUST-49575,Kim,Daniels,sara34@example.net,REGULAR,GOLD,546,2023-12-03,LOC-004,2025-01-17,2025-02-20,3,920.89,306.9633333333333,314,17.0,28.0,2,3,920.89,306.9633333333333,0,0.0,0.0,10,0,10,True,1.0,-3,True,1.0,-920.89,-306.9633333333333,True,1.0,-10,True,1.0,18.470588235294116,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,920.89
CUST-11747,Carlos,Ellis,isabella58@example.com,HIGH_VALUE,GOLD,2771,2024-04-25,LOC-005,2025-01-23,2025-04-20,3,918.87,306.29,255,43.5,84.0,2,3,918.87,306.29,0,0.0,0.0,10,0,10,True,1.0,-3,True,1.0,-918.87,-306.29,True,1.0,-10,True,1.0,5.862068965517241,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,918.87
CUST-32685,Judy,Allen,hortonjay@example.org,REGULAR,GOLD,1279,2025-03-15,LOC-006,2025-01-18,2025-05-26,3,916.81,305.6033333333333,219,64.0,110.0,2,3,916.81,305.6033333333333,0,0.0,0.0,10,0,10,True,1.0,-3,True,1.0,-916.81,-305.6033333333333,True,1.0,-10,True,1.0,3.421875,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,916.81
CUST-24634,Denise,Smith,combsemily@example.org,REGULAR,GOLD,702,2023-02-26,LOC-003,2025-01-30,2025-04-25,3,913.78,304.5933333333333,250,42.5,80.0,2,3,913.78,304.5933333333333,0,0.0,0.0,10,0,10,True,1.0,-3,True,1.0,-913.78,-304.5933333333333,True,1.0,-10,True,1.0,5.882352941176471,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,913.78
CUST-13336,Lindsay,Mcdowell,david49@example.com,REGULAR,GOLD,2171,2023-10-18,LOC-009,2025-03-29,2025-05-30,3,913.47,304.49,215,31.0,57.0,2,3,913.47,304.49,0,0.0,0.0,9,0,9,True,1.0,-3,True,1.0,-913.47,-304.49,True,1.0,-9,True,1.0,6.935483870967742,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,913.47
CUST-31564,Katherine,Grant,morganaustin@example.com,OCCASIONAL,GOLD,1471,2023-01-10,LOC-008,2025-02-12,2025-08-08,4,1274.5700000000002,318.64250000000004,145,59.0,98.0,3,3,1033.77,344.59,1,240.8,240.8,8,5,9,True,0.8055555555555556,-2,True,0.6666666666666666,-792.97,-103.78999999999996,True,0.7670661752614218,-3,True,0.375,2.457627118644068,True,0.9254802259887006,5,0.7165,High Churn Risk,Lower Visit Frequency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,913.23
