customer_id,first_name,last_name,email,phone_number,customer_segment,loyalty_tier,loyalty_points,signup_date,preferred_location_id,is_active,churn_risk_score
CUST-00200,Frank,Kline,hreid@example.net,7357797279,OCCASIONAL,BRONZE,865,2025-03-03,LOC-017,True,0.423
CUST-00201,Rhonda,Holland,mitchellpaul@example.org,001-233-933-4680,REGULAR,SILVER,423,2023-06-20,LOC-010,True,0.394
CUST-00202,Adrian,Key,walkercharlene@example.com,001-846-365-7437x489,REGULAR,BRONZE,1310,2023-06-14,LOC-015,True,0.338
CUST-00203,Linda,Lang,anna99@example.com,517-215-4544x4328,REGULAR,SILVER,1544,2023-03-29,LOC-002,True,0.477
CUST-00204,Rebecca,Powers,rguerrero@example.org,001-507-944-6660x9935,HIGH_VALUE,PLATINUM,10906,2024-10-15,LOC-005,True,0.124
CUST-00205,Julie,Parker,megan82@example.com,772-548-2513,NEW,BRONZE,200,2025-12-14,LOC-012,True,0.188
CUST-00206,Alyssa,Gutierrez,nathan94@example.com,370-899-9173,REGULAR,SILVER,1942,2023-03-09,LOC-019,True,0.627
CUST-00207,Adam,Hill,derrickgonzalez@example.com,001-772-252-1752,REGULAR,BRONZE,1241,2025-01-22,LOC-016,True,0.312
CUST-00208,Jessica,Dodson,barbaramoore@example.org,(296)566-6760,OCCASIONAL,BRONZE,1166,2023-08-31,LOC-016,True,0.517
CUST-00209,Stacy,Bryant,katherine83@example.org,+1-203-635-4216x89421,REGULAR,GOLD,1951,2023-10-06,LOC-011,True,0.278
CUST-00210,Michael,Santos,ryan25@example.com,(432)360-3323x098,OCCASIONAL,SILVER,1289,2023-05-14,LOC-006,True,0.601
CUST-00211,Jacqueline,Harris,brooksdanielle@example.net,+1-609-901-0016x761,NEW,BRONZE,57,2025-12-03,LOC-016,True,0.124
CUST-00212,Kimberly,Decker,turnerdorothy@example.net,549.592.6189x14117,HIGH_VALUE,PLATINUM,10157,2024-07-22,LOC-003,True,0.124
CUST-00213,Mary,Caldwell,michaelortiz@example.org,3873375300,HIGH_VALUE,PLATINUM,14277,2024-02-13,LOC-019,True,0.082
CUST-00214,Ronald,Wilson,stacychan@example.org,001-714-737-4470x1204,HIGH_VALUE,PLATINUM,9872,2023-11-22,LOC-018,True,0.081
CUST-00215,Richard,Rivers,smithdevon@example.net,(455)379-4155,OCCASIONAL,SILVER,628,2024-01-09,LOC-004,True,0.395
CUST-00216,Cheryl,Maxwell,mary76@example.net,(912)402-1697,OCCASIONAL,BRONZE,1421,2024-09-15,LOC-017,True,0.621
CUST-00217,Janet,Gregory,huffmannichole@example.net,(777)216-7014,CHURNED,BRONZE,251,2025-05-17,LOC-010,False,0.921
CUST-00218,Melissa,Booth,tiffanysantiago@example.com,489.916.3756x28900,OCCASIONAL,SILVER,790,2023-07-12,LOC-020,True,0.466
CUST-00219,Lisa,Miller,unregistered@guest.dineiq.com,875-835-4083,OCCASIONAL,SILVER,268,2024-11-23,LOC-019,True,0.571
CUST-00220,Pamela,Hart,csolis@example.org,375.617.0166x0880,REGULAR,SILVER,1806,2024-03-08,LOC-018,True,0.478
CUST-00221,Katherine,Walker,xclements@example.org,375.389.9757,REGULAR,BRONZE,1763,2024-09-11,LOC-015,True,0.334
CUST-00222,Jason,Summers,michael48@example.net,(310)827-2614x933,REGULAR,BRONZE,688,2025-08-10,LOC-012,True,0.341
CUST-00223,Angela,Reynolds,jenniferrodriguez@example.com,2912779827,CHURNED,SILVER,577,2023-05-15,LOC-009,False,0.907
CUST-00224,Raymond,Cooper,xglass@example.org,001-592-621-6995x866,REGULAR,BRONZE,1288,2023-10-17,LOC-006,True,0.625
CUST-00225,William,Benson,shawn22@example.com,+1-484-485-8333x945,NEW,BRONZE,147,2025-12-30,LOC-017,True,0.244
CUST-00226,Dustin,Santiago,jennifer58@example.com,001-296-884-6081,REGULAR,BRONZE,468,2024-09-24,LOC-007,True,0.625
CUST-00227,William,Robles,josephfloyd@example.com,+1-842-504-3805x71983,OCCASIONAL,BRONZE,2127,2023-04-11,LOC-010,True,0.469
CUST-00228,Kelly,Thompson,heather06@example.com,(558)500-4397x35989,OCCASIONAL,BRONZE,1183,2023-08-10,LOC-013,True,0.527
CUST-00229,Mark,Mckinney,lopezglenn@example.net,660-264-8422,HIGH_VALUE,GOLD,11564,2024-07-30,LOC-018,True,0.058
CUST-00230,Abigail,Hartman,billmcfarland@example.net,5944798515,REGULAR,BRONZE,496,2023-09-02,LOC-012,True,0.377
CUST-00231,Elizabeth,Griffin,robertherrera@example.org,(233)355-5439x878,NEW,BRONZE,154,2025-11-13,LOC-005,True,0.202
CUST-00232,Rachel,Lee,susanfleming@example.com,(216)648-4085x8877,OCCASIONAL,SILVER,710,2025-08-29,LOC-020,True,0.473
CUST-00233,Julie,Hernandez,vaughangary@example.net,+1-801-333-6138,REGULAR,GOLD,1325,2025-03-16,LOC-016,True,0.467
CUST-00234,Shannon,Sullivan,clove@example.org,802-848-1934,OCCASIONAL,BRONZE,168,2024-09-06,LOC-019,True,0.366
CUST-00235,Patrick,Short,andre18@example.org,+1-691-990-1581x4491,REGULAR,SILVER,1187,2023-02-25,LOC-019,True,0.635
CUST-00236,Amanda,Arroyo,wellsamanda@example.org,001-268-842-4508x8210,REGULAR,SILVER,798,2023-04-17,LOC-013,True,0.436
CUST-00237,Kelly,Jones,jason53@example.com,+1-982-322-3943x1290,REGULAR,BRONZE,550,2024-05-12,LOC-014,True,0.286
CUST-00238,Ariana,Diaz,gonzalezbeverly@example.com,(623)414-9135x775,OCCASIONAL,SILVER,2031,2025-04-21,LOC-005,True,0.593
CUST-00239,Kim,Tucker,susan20@example.com,936.745.2577,OCCASIONAL,GOLD,2059,2024-10-28,LOC-018,True,0.436
CUST-00240,Rebecca,Arnold,thompsoncatherine@example.com,(883)541-1080,REGULAR,SILVER,1182,2024-12-27,LOC-018,True,0.475
CUST-00241,Katherine,Taylor,jvaldez@example.com,(539)442-7881x6580,REGULAR,SILVER,949,2024-09-02,LOC-018,True,0.511
CUST-00242,Brad,Clark,haroldfry@example.net,(775)503-7314,CHURNED,SILVER,344,2025-03-26,LOC-013,False,0.823
CUST-00243,Nicholas,Solomon,paul70@example.org,+1-351-684-4989x2665,NEW,BRONZE,205,2025-12-20,LOC-003,True,0.129
CUST-00244,Michael,Love,wgomez@example.com,490.482.7231x8432,REGULAR,SILVER,2062,2025-06-25,LOC-018,True,0.296
CUST-00245,Crystal,Williams,guerrerorobert@example.com,001-417-477-3926x0302,OCCASIONAL,BRONZE,1080,2023-10-10,LOC-008,True,0.309
CUST-00246,Zachary,Sullivan,brianscott@example.org,N/A,HIGH_VALUE,GOLD,10239,2024-02-29,LOC-018,True,0.033
CUST-00247,Cindy,Dixon,johnsjessica@example.com,437-497-7236,CHURNED,BRONZE,537,2023-06-12,LOC-011,False,0.891
CUST-00248,Catherine,Thompson,jennifercooper@example.com,+1-891-436-6210x388,REGULAR,GOLD,466,2023-05-03,LOC-002,True,0.494
CUST-00249,Heidi,Patterson,richamanda@example.org,772-298-0686,CHURNED,BRONZE,230,2023-06-30,LOC-016,False,0.977
CUST-00250,Jonathan,Smith,yclarke@example.com,001-691-862-4731,REGULAR,GOLD,137,2024-08-16,LOC-011,True,0.334
CUST-00251,Victoria,Sanders,lanedavid@example.org,(735)665-1269x4486,REGULAR,GOLD,649,2025-10-09,LOC-004,True,0.583
CUST-00252,Melissa,Hopkins,robertbowers@example.com,(858)487-4495,REGULAR,SILVER,862,2025-07-29,LOC-007,True,0.206
CUST-00253,Linda,Morrow,seanlyons@example.org,838-265-8902,REGULAR,SILVER,2210,2025-04-11,LOC-005,True,0.348
CUST-00254,Sonya,Wilkins,bfrost@example.org,643-251-9066,REGULAR,BRONZE,1671,2024-05-24,LOC-010,True,0.306
CUST-00255,Wendy,Chan,mgonzales@example.net,443.309.8839x20530,OCCASIONAL,BRONZE,1572,2023-01-25,LOC-010,True,0.512
CUST-00256,Bailey,Green,elizabeth69@example.org,901.818.4895x54393,REGULAR,GOLD,1373,2025-10-27,LOC-012,True,0.511
CUST-00257,Erin,Mosley,jhunter@example.org,745.918.4894x76973,OCCASIONAL,GOLD,2058,2024-03-25,LOC-014,True,0.269
CUST-00258,Charles,Velazquez,olsonjonathan@example.com,+1-833-756-5880x4341,OCCASIONAL,SILVER,994,2025-08-23,LOC-003,True,0.543
CUST-00259,Kimberly,Wilson,nedwards@example.net,723-473-3343x333,OCCASIONAL,BRONZE,559,2025-01-11,LOC-019,True,0.228
CUST-00260,Ian,Duran,loweelizabeth@example.net,6809759579,OCCASIONAL,BRONZE,2231,2023-12-04,LOC-016,True,0.399
CUST-00261,Emily,Gray,raymond92@example.org,267.280.8562x71875,HIGH_VALUE,PLATINUM,3411,2024-06-07,LOC-002,True,0.079
CUST-00262,Susan,Cooper,unregistered@guest.dineiq.com,655-994-2843,OCCASIONAL,SILVER,1721,2024-09-24,LOC-003,True,0.315
CUST-00263,James,Marsh,victorclark@example.net,001-855-864-7292x93143,HIGH_VALUE,PLATINUM,11366,2023-12-20,LOC-016,True,0.149
CUST-00264,Jason,King,thomassmith@example.com,428.285.7448x9061,HIGH_VALUE,GOLD,4718,2024-02-24,LOC-014,True,0.12
CUST-00265,Michael,Nunez,colematthew@example.com,(488)645-0615x939,REGULAR,BRONZE,1646,2025-02-23,LOC-018,True,0.369
CUST-00266,Jeremy,Stewart,champton@example.org,(494)772-2569x9611,REGULAR,BRONZE,2300,2024-12-14,LOC-001,True,0.377
CUST-00267,Garrett,Garcia,jennifer96@example.com,359.587.6220x234,NEW,BRONZE,118,2025-11-20,LOC-008,True,0.235
CUST-00268,Jerome,Rojas,zunigathomas@example.org,8686114921,REGULAR,BRONZE,872,2024-12-10,LOC-014,True,0.622
CUST-00269,Tara,Wolfe,isims@example.net,(900)455-7784,OCCASIONAL,BRONZE,375,2023-02-03,LOC-002,True,0.245
CUST-00270,Jordan,Torres,brittanybryant@example.net,+1-796-888-4578x3174,REGULAR,BRONZE,1059,2023-04-02,LOC-005,True,0.443
CUST-00271,Amy,Lopez,millskatherine@example.org,(547)280-7740x649,OCCASIONAL,BRONZE,1406,2024-08-16,LOC-008,True,0.46
CUST-00272,Jacob,Jones,kfoster@example.net,001-666-834-1638x9448,REGULAR,GOLD,2235,2023-10-22,LOC-019,True,0.299
CUST-00273,Joseph,Espinoza,keithwalsh@example.net,349.673.5020x802,CHURNED,BRONZE,487,2023-06-30,LOC-013,False,0.906
CUST-00274,Brian,Rowe,halledward@example.com,356.447.5705,NEW,BRONZE,178,2025-11-21,LOC-018,True,0.183
CUST-00275,Erin,Collins,danielshunter@example.com,(901)836-7303x7183,REGULAR,BRONZE,691,2024-04-07,LOC-014,True,0.563
CUST-00276,Mark,Jackson,eric08@example.net,547-843-5031,OCCASIONAL,BRONZE,1144,2023-10-03,LOC-012,True,0.292
CUST-00277,Gina,Morgan,brenda63@example.org,9973925132,HIGH_VALUE,PLATINUM,3344,2025-01-12,LOC-003,True,0.055
CUST-00278,Hannah,Howard,browndeanna@example.net,+1-512-273-5857,REGULAR,BRONZE,1463,2024-03-21,LOC-007,True,0.336
CUST-00279,Casey,Moore,johnwilliams@example.net,684.487.3928x557,CHURNED,SILVER,540,2023-05-02,LOC-013,False,0.974
CUST-00280,Dominique,Ryan,lori85@example.com,7863209593,CHURNED,BRONZE,339,2024-07-20,LOC-009,False,0.872
CUST-00281,James,Washington,rlee@example.com,001-482-294-5651x18102,REGULAR,BRONZE,2023,2025-10-16,LOC-011,True,0.543
CUST-00282,Laurie,Brown,johnsondarlene@example.com,+1-378-999-4053x91037,REGULAR,SILVER,166,2024-03-30,LOC-014,True,0.317
CUST-00283,Jessica,Schmidt,yshort@example.net,3943801413,REGULAR,BRONZE,1655,2024-02-07,LOC-011,True,0.456
CUST-00284,Diane,Ferguson,jamessandoval@example.net,+1-828-786-1957x6122,REGULAR,GOLD,2109,2025-09-28,LOC-005,True,0.407
CUST-00285,Susan,Smith,umahoney@example.net,956-965-9398x36845,OCCASIONAL,BRONZE,2320,2025-09-28,LOC-003,True,0.646
CUST-00286,Benjamin,Kelly,birdcaitlin@example.net,(440)343-3504,CHURNED,BRONZE,56,2024-11-16,LOC-005,False,0.878
CUST-00287,Gerald,Petersen,josephpreston@example.org,744.919.6931,HIGH_VALUE,PLATINUM,3490,2024-06-02,LOC-016,True,0.1
CUST-00288,Sarah,Martinez,unregistered@guest.dineiq.com,001-891-894-0961x055,OCCASIONAL,BRONZE,2359,2023-02-03,LOC-018,True,0.385
CUST-00289,Emily,Osborn,julieatkinson@example.org,+1-460-248-0589x2583,CHURNED,BRONZE,490,2023-01-19,LOC-004,False,0.953
CUST-00290,Amy,Baker,kmullins@example.net,936-246-2251,OCCASIONAL,BRONZE,2256,2024-05-09,LOC-003,True,0.314
CUST-00291,Charles,Frank,xshaw@example.net,(527)583-7693,REGULAR,BRONZE,1096,2025-04-12,LOC-003,True,0.646
CUST-00292,Scott,Glass,gail91@example.org,+1-966-455-3559x04259,OCCASIONAL,BRONZE,1653,2023-03-07,LOC-006,True,0.37
CUST-00293,Shannon,Johnson,jamesbrooks@example.net,310-639-2405,HIGH_VALUE,PLATINUM,7927,2025-05-16,LOC-017,True,0.094
CUST-00294,Kristina,Williamson,jodylewis@example.net,648.579.2069x80420,CHURNED,BRONZE,536,2023-08-25,LOC-009,False,0.852
CUST-00295,James,Rasmussen,marshallsierra@example.org,(345)410-4636x8157,CHURNED,BRONZE,233,2024-08-01,LOC-019,False,0.976
CUST-00296,Sherry,Avery,williamssandra@example.com,876-220-5554x38404,REGULAR,GOLD,1325,2025-03-27,LOC-013,True,0.273
CUST-00297,Tara,Browning,edwardprince@example.net,(416)889-3639,OCCASIONAL,BRONZE,673,2024-11-11,LOC-012,True,0.556
CUST-00298,Lonnie,Grant,shane23@example.net,(498)432-4826,HIGH_VALUE,GOLD,3745,2024-03-24,LOC-013,True,0.064
CUST-00299,Catherine,Salazar,whitemary@example.org,001-205-666-4742x3122,CHURNED,BRONZE,329,2023-12-02,LOC-018,False,0.949
CUST-00300,Jeremy,Ortiz,jerryjohnson@example.org,001-472-589-7526x772,CHURNED,BRONZE,439,2024-03-19,LOC-003,False,0.816
CUST-00301,Jennifer,Long,schaeferstephanie@example.org,001-233-812-7975x7366,HIGH_VALUE,GOLD,12885,2023-06-08,LOC-003,True,0.04
CUST-00302,Scott,Wilkerson,meyershannon@example.org,588.660.8680,HIGH_VALUE,PLATINUM,14973,2023-11-13,LOC-015,True,0.055
CUST-00303,Robert,Hayes,steven64@example.net,4828771812,OCCASIONAL,BRONZE,207,2025-11-16,LOC-011,True,0.24
CUST-00304,Nicholas,James,shawnmosley@example.org,814.452.1117x518,NEW,BRONZE,74,2025-11-01,LOC-018,True,0.183
CUST-00305,David,Anderson,rhondacunningham@example.net,(622)420-6447,CHURNED,BRONZE,223,2023-09-07,LOC-009,False,0.93
CUST-00306,Christopher,Greene,adamcannon@example.org,877.980.9733x977,REGULAR,BRONZE,1230,2023-05-11,LOC-009,True,0.389
CUST-00307,Angela,Bryan,nicoleramirez@example.net,N/A,CHURNED,BRONZE,250,2025-01-09,LOC-013,False,0.887
CUST-00308,Victoria,Martin,lopezbrian@example.com,3208994510,REGULAR,SILVER,1449,2025-02-18,LOC-020,True,0.398
CUST-00309,Katherine,Bridges,cheryl99@example.net,(879)350-1455,REGULAR,SILVER,922,2024-10-19,LOC-011,True,0.416
CUST-00310,Jennifer,Jacobs,carterdennis@example.net,358-968-3390x198,REGULAR,GOLD,1092,2025-10-03,LOC-012,True,0.347
CUST-00311,Barbara,Hanson,ronald54@example.net,N/A,REGULAR,SILVER,2334,2024-02-15,LOC-015,True,0.281
CUST-00312,Robert,Cook,christinacrawford@example.net,+1-577-829-3430x1071,CHURNED,BRONZE,348,2023-08-04,LOC-014,False,0.958
CUST-00313,James,Bass,alexharris@example.com,214-448-8501x556,OCCASIONAL,SILVER,1091,2023-10-14,LOC-013,True,0.314
CUST-00314,Jared,Jennings,zhendricks@example.org,+1-727-227-8576x0849,HIGH_VALUE,PLATINUM,9066,2024-09-05,LOC-014,True,0.089
CUST-00315,Tyler,Young,carl24@example.org,868-329-9629x14504,OCCASIONAL,SILVER,2299,2025-01-07,LOC-008,True,0.467
CUST-00316,Sandra,Oconnor,tgallegos@example.org,542.715.0317x80782,OCCASIONAL,BRONZE,281,2024-12-29,LOC-011,True,0.453
CUST-00317,Dakota,Miranda,kimberly21@example.net,+1-923-207-6810x40915,CHURNED,BRONZE,150,2024-03-17,LOC-019,False,0.849
CUST-00318,Joshua,Smith,andrew43@example.com,434.448.5714,OCCASIONAL,BRONZE,1702,2024-03-29,LOC-005,True,0.408
CUST-00319,Anthony,Berger,clarkmichael@example.com,224-493-2149x587,REGULAR,BRONZE,1310,2023-02-21,LOC-005,True,0.387
CUST-00320,Lisa,Gillespie,rodriguezbrian@example.com,(429)397-9545x3817,REGULAR,BRONZE,947,2024-12-04,LOC-015,True,0.435
CUST-00321,Anthony,Alvarez,tdavis@example.net,+1-977-933-2945x6255,REGULAR,BRONZE,571,2024-09-07,LOC-006,True,0.21
CUST-00322,Brittany,Allen,timothy24@example.com,+1-992-881-6158x148,CHURNED,BRONZE,228,2025-01-29,LOC-015,False,0.905
CUST-00323,Carl,Clark,amydickson@example.com,N/A,REGULAR,SILVER,863,2025-04-10,LOC-020,True,0.488
CUST-00324,Kyle,Sullivan,bmueller@example.net,983-421-9719x97581,CHURNED,BRONZE,448,2024-04-06,LOC-003,False,0.801
CUST-00325,Jamie,Rich,jenningscandace@example.com,970-513-2902x27846,OCCASIONAL,BRONZE,907,2024-01-19,LOC-017,True,0.406
CUST-00326,Jacqueline,Hoover,ashley46@example.net,(219)209-8624x058,CHURNED,BRONZE,451,2023-11-18,LOC-020,False,0.912
CUST-00327,Mary,Moore,daniel40@example.org,(896)756-6668x32723,REGULAR,GOLD,447,2024-09-02,LOC-004,True,0.502
CUST-00328,Shawn,Coleman,dennisjones@example.org,(876)421-2679,REGULAR,SILVER,1813,2023-10-18,LOC-016,True,0.468
CUST-00329,Daniel,Olson,ocruz@example.org,(990)797-3846x89500,OCCASIONAL,SILVER,2105,2023-12-22,LOC-020,True,0.33
CUST-00330,Amanda,Smith,thomasjessica@example.com,281.789.1371x894,HIGH_VALUE,PLATINUM,10439,2024-01-04,LOC-017,True,0.038
CUST-00331,Ashley,Douglas,ehunt@example.net,001-956-454-4209x4940,OCCASIONAL,SILVER,1802,2025-04-18,LOC-019,True,0.52
CUST-00332,Renee,Stevenson,lisa90@example.com,312.481.4429x4440,HIGH_VALUE,GOLD,3035,2025-02-19,LOC-015,True,0.056
CUST-00333,John,Alexander,lwood@example.com,001-837-828-0512x927,OCCASIONAL,SILVER,563,2025-10-12,LOC-012,True,0.458
CUST-00334,Noah,Thornton,jasonnavarro@example.com,9415027674,OCCASIONAL,SILVER,1907,2023-03-28,LOC-008,True,0.446
CUST-00335,Cheryl,Pearson,hbaker@example.com,7478658018,REGULAR,BRONZE,1527,2023-03-09,LOC-004,True,0.588
CUST-00336,Alexander,Davis,matthew41@example.com,+1-296-373-9385x2580,NEW,BRONZE,53,2025-11-16,LOC-020,True,0.262
CUST-00337,Nicholas,Gallagher,jenningsmichael@example.net,343-400-9109x3911,OCCASIONAL,SILVER,946,2023-12-07,LOC-018,True,0.566
CUST-00338,Wendy,Scott,pauladominguez@example.com,871-774-6542x1406,REGULAR,BRONZE,1298,2023-12-12,LOC-004,True,0.33
CUST-00339,Austin,Jones,gregory17@example.org,+1-662-371-2863x917,REGULAR,GOLD,1235,2025-04-23,LOC-008,True,0.59
CUST-00340,Megan,Norman,kimberly07@example.org,+1-800-864-2569x0877,REGULAR,SILVER,1708,2024-10-22,LOC-014,True,0.42
CUST-00341,Kathleen,Roberts,fernandezaaron@example.net,001-371-998-5546x01585,REGULAR,SILVER,481,2023-06-05,LOC-012,True,0.381
CUST-00342,Paul,Sparks,gregorywilliams@example.com,+1-534-961-5717x32030,REGULAR,BRONZE,110,2025-09-27,LOC-015,True,0.591
CUST-00343,Tracy,Smith,victor70@example.org,205-406-1387x82931,OCCASIONAL,GOLD,2289,2025-01-04,LOC-016,True,0.379
CUST-00344,Tyler,Lloyd,sanchezdeborah@example.org,(304)317-9291,REGULAR,BRONZE,634,2024-08-04,LOC-002,True,0.455
CUST-00345,Joshua,Todd,bryanharris@example.com,001-365-319-8253x0925,HIGH_VALUE,PLATINUM,10029,2024-10-04,LOC-015,True,0.022
CUST-00346,Adam,White,heathertran@example.com,990.321.9620,HIGH_VALUE,GOLD,13781,2024-03-15,LOC-009,True,0.138
CUST-00347,Cheryl,Miller,mannbrittney@example.com,(472)932-4876x32909,HIGH_VALUE,GOLD,8592,2024-01-06,LOC-010,True,0.106
CUST-00348,Kaylee,Hopkins,unregistered@guest.dineiq.com,556-908-3318x1958,OCCASIONAL,BRONZE,473,2024-04-25,LOC-005,True,0.517
CUST-00349,Dan,Williams,brian12@example.net,972.220.0543x6459,OCCASIONAL,SILVER,138,2025-11-30,LOC-014,True,0.204
CUST-00350,Kimberly,Nguyen,ericjohnson@example.net,713-579-9563,OCCASIONAL,BRONZE,1669,2025-09-06,LOC-012,True,0.24
CUST-00351,Derek,Cortez,youngrobert@example.org,(831)779-7062x3972,CHURNED,BRONZE,186,2023-05-22,LOC-019,False,0.922
CUST-00352,Jeffrey,Phillips,theresa35@example.org,4907421776,HIGH_VALUE,GOLD,8253,2024-10-28,LOC-014,True,0.114
CUST-00353,Joshua,Blair,kristinelittle@example.net,(998)931-6873,OCCASIONAL,GOLD,455,2025-06-26,LOC-013,True,0.603
CUST-00354,Amanda,Mendoza,johnhamilton@example.org,001-229-806-0078,REGULAR,BRONZE,672,2025-05-30,LOC-020,True,0.312
CUST-00355,Steven,Taylor,chavezjohn@example.net,001-206-932-5431x07427,OCCASIONAL,SILVER,209,2024-08-07,LOC-017,True,0.582
CUST-00356,Christine,Rogers,xlopez@example.net,501.365.8046x498,OCCASIONAL,SILVER,1310,2024-01-23,LOC-008,True,0.491
CUST-00357,Ann,Ayala,robertsonrenee@example.com,4163579055,REGULAR,BRONZE,390,2023-08-20,LOC-011,True,0.438
CUST-00358,Shaun,Mason,tinaallen@example.org,+1-779-733-5548x6401,REGULAR,BRONZE,807,2025-05-12,LOC-001,True,0.543
CUST-00359,Joshua,Terry,harrisonamanda@example.net,379-451-3711x6241,OCCASIONAL,BRONZE,263,2023-01-30,LOC-010,True,0.615
CUST-00360,Monica,Hall,nhernandez@example.net,+1-304-268-2756x7043,OCCASIONAL,SILVER,1834,2025-10-24,LOC-020,True,0.516
CUST-00361,Jeremy,Watson,robert55@example.com,001-488-677-4924,REGULAR,BRONZE,2194,2023-06-22,LOC-011,True,0.614
CUST-00362,Autumn,Alexander,kayla02@example.com,272-792-8422x2231,REGULAR,BRONZE,1891,2023-05-17,LOC-003,True,0.528
CUST-00363,Eric,Cordova,jack80@example.net,952-757-8284x10672,CHURNED,BRONZE,106,2023-04-30,LOC-004,False,0.859
CUST-00364,Sean,Davis,deborah47@example.com,001-892-597-5170x28140,HIGH_VALUE,PLATINUM,5184,2023-05-22,LOC-009,True,0.085
CUST-00365,Tracy,Morrison,franklinjames@example.net,843.501.8718,REGULAR,SILVER,1200,2023-09-18,LOC-011,True,0.53
CUST-00366,Jessica,Wallace,kerrmichael@example.org,001-365-565-0455x478,NEW,BRONZE,134,2025-11-18,LOC-003,True,0.113
CUST-00367,Christopher,Ortiz,slara@example.org,001-366-829-9123x4785,REGULAR,BRONZE,2146,2025-11-13,LOC-004,True,0.587
CUST-00368,Mackenzie,Turner,unregistered@guest.dineiq.com,962-287-9232x648,CHURNED,SILVER,283,2024-11-22,LOC-001,False,0.941
CUST-00369,Kylie,Moore,troy73@example.org,N/A,REGULAR,BRONZE,714,2025-08-25,LOC-014,True,0.281
CUST-00370,Miranda,Burton,stephanie71@example.net,+1-946-827-3014x71959,REGULAR,BRONZE,1410,2024-05-24,LOC-017,True,0.322
CUST-00371,Robert,Barr,hmccann@example.com,690.742.9025x72520,OCCASIONAL,BRONZE,2212,2023-04-19,LOC-015,True,0.642
CUST-00372,Joseph,Wolfe,brandon48@example.net,783-621-9285,NEW,BRONZE,216,2025-12-20,LOC-012,True,0.162
CUST-00373,Eric,Walker,cody95@example.org,3285457652,REGULAR,SILVER,1093,2024-09-15,LOC-007,True,0.409
CUST-00374,Pamela,Harper,laurahansen@example.net,488.916.7112x07545,OCCASIONAL,BRONZE,1779,2024-05-18,LOC-001,True,0.211
CUST-00375,Hannah,Bowers,gerald40@example.net,332-823-4232,CHURNED,SILVER,435,2023-01-03,LOC-017,False,0.961
CUST-00376,Carl,Contreras,smithtodd@example.com,6312089071,CHURNED,BRONZE,111,2024-03-06,LOC-002,False,0.985
CUST-00377,Ethan,Mason,pattonsamantha@example.org,001-732-750-1249,CHURNED,BRONZE,431,2025-05-16,LOC-017,False,0.887
CUST-00378,Emily,Rodriguez,williamjones@example.net,001-408-933-4280x13875,REGULAR,BRONZE,355,2025-03-19,LOC-009,True,0.396
CUST-00379,Janet,Hawkins,tina63@example.net,961.751.7182,NEW,BRONZE,205,2025-12-30,LOC-015,True,0.179
CUST-00380,Alexander,Craig,millertristan@example.com,779-447-3864x6317,REGULAR,GOLD,657,2023-06-03,LOC-006,True,0.551
CUST-00381,Matthew,Larson,sandersalexandra@example.net,712-566-9121,REGULAR,BRONZE,2295,2024-10-06,LOC-015,True,0.361
CUST-00382,Daniel,King,bmartinez@example.net,449.994.6579x6784,REGULAR,BRONZE,1346,2023-09-04,LOC-011,True,0.572
CUST-00383,Christy,Davis,ihall@example.org,401-670-2695,REGULAR,GOLD,1723,2024-05-24,LOC-006,True,0.431
CUST-00384,Nicole,Wilson,guerreroapril@example.com,234.877.8485x880,HIGH_VALUE,PLATINUM,11608,2024-02-20,LOC-005,True,0.117
CUST-00385,Ashley,Henry,yedwards@example.com,900.328.4276x246,REGULAR,SILVER,1010,2023-05-08,LOC-003,True,0.259
CUST-00386,Anthony,Williams,kalvarez@example.net,7642796954,OCCASIONAL,GOLD,407,2024-06-15,LOC-015,True,0.21
CUST-00387,Misty,Wilson,michael90@example.net,361-365-5650x33349,NEW,BRONZE,231,2025-11-06,LOC-015,True,0.269
CUST-00388,Andrew,Harrison,unregistered@guest.dineiq.com,(808)650-7698,HIGH_VALUE,PLATINUM,14369,2025-08-05,LOC-006,True,0.071
CUST-00389,Tyler,Boone,odomnicholas@example.com,891-571-3578x52945,REGULAR,BRONZE,1926,2024-01-20,LOC-008,True,0.598
CUST-00390,Ashley,Schmidt,pittmanamanda@example.com,604-396-3919x195,OCCASIONAL,BRONZE,2355,2025-10-19,LOC-014,True,0.416
